Results from heasarc_fermigbrst: Fermi GBM Burst Catalog
Coordinate system: Equatorial
name|t90|t90_error|t90_start|fluence|fluence_error|flnc_band_ampl|flnc_band_ampl_pos_err|flnc_band_ampl_neg_err|flnc_band_epeak|flnc_band_epeak_pos_err|flnc_band_epeak_neg_err|flnc_band_alpha|flnc_band_alpha_pos_err|flnc_band_alpha_neg_err|flnc_band_beta|flnc_band_beta_pos_err|flnc_band_beta_neg_err|pflx_comp_epeak|pflx_comp_epeak_pos_err|pflx_comp_epeak_neg_err|pflx_comp_index|pflx_comp_index_pos_err|pflx_comp_index_neg_err|pflx_comp_pivot|pflx_comp_pivot_pos_err|pflx_comp_pivot_neg_err|pflx_band_epeak|pflx_band_epeak_pos_err|pflx_band_epeak_neg_err|pflx_band_alpha|pflx_band_alpha_pos_err|pflx_band_alpha_neg_err|pflx_band_beta|pflx_band_beta_pos_err|pflx_band_beta_neg_err|flnc_comp_epeak|flnc_comp_epeak_pos_err|flnc_comp_epeak_neg_err|flnc_comp_index|flnc_comp_index_pos_err|flnc_comp_index_neg_err|flnc_comp_pivot|flnc_comp_pivot_pos_err|flnc_comp_pivot_neg_err
GRB191101895|10.496|1.086|-8.448|9.6551e-07|4.0486e-08|||||||||||||||||||||||||||||||||||||||
GRB211027244|19.968|2.611|-3.584|1.6472e-06|2.2591e-08|||||||||||||||||||||||||||||||||||||||
GRB150201590|25.600|3.916|-0.512|2.3830e-06|3.6432e-08|||||||||||||||||||||||||||||||||||||||
GRB200403974|18.432|3.208|-14.080|2.1690e-06|5.4348e-08|||||||||||||||||||||||||||||||||||||||
GRB210620666|98.306|1.280|-28.673|8.0622e-06|5.3735e-08|||||||||||||||||||||||||||||||||||||||
GRB190324348|52.225|1.493|8.960|2.7698e-05|3.8802e-08|||||||||||||||||||||||||||||||||||||||
GRB230804277|39.936|6.069|-24.320|4.4443e-06|9.4194e-08|||||||||||||||||||||||||||||||||||||||
GRB190727668|47.361|0.724|-0.256|9.7679e-06|3.2282e-08|||||||||||||||||||||||||||||||||||||||
GRB200612201|984.084|64.668|-570.380|6.7306e-05|3.4695e-07|||||||||||||||||||||||||||||||||||||||
GRB190805199|21.504|1.619|-0.512|8.0824e-06|5.5681e-08|||||||||||||||||||||||||||||||||||||||
GRB200216564|12.032|3.874|-1.024|1.2550e-06|6.1489e-08|||||||||||||||||||||||||||||||||||||||
GRB201120402|8.192|1.604|-3.776|5.5233e-07|2.7546e-08|||||||||||||||||||||||||||||||||||||||
GRB200914534|65.281|2.064|1.568|1.5381e-05|5.3207e-08|||||||||||||||||||||||||||||||||||||||
GRB230802285|38.145|1.717|-12.800|1.2848e-05|1.7993e-07|||||||||||||||||||||||||||||||||||||||
GRB210406949|19.712|0.572|1.024|2.5706e-05|3.3959e-08|||||||||||||||||||||||||||||||||||||||
GRB221118575|17.920|3.566|-4.608|2.6999e-06|5.1726e-08|||||||||||||||||||||||||||||||||||||||
GRB190810675|0.160|0.137|0.000|2.6057e-07|2.1604e-08|||||||||||||||||||||||||||||||||||||||
GRB231012231|0.832|1.154|0.000|4.7843e-07|2.1901e-08|||||||||||||||||||||||||||||||||||||||
GRB150201040|0.512|1.154|-0.320|6.5443e-08|2.0535e-08|||||||||||||||||||||||||||||||||||||||
GRB230608468|15.872|5.184|-7.680|8.5521e-07|5.3646e-08|||||||||||||||||||||||||||||||||||||||
GRB220826431|8.192|0.572|-0.256|2.4548e-06|1.7748e-08|||||||||||||||||||||||||||||||||||||||
GRB221009553|325.831|6.785|221.125|3.8836e-02|5.5020e-05|||||||||||||||||||||||||||||||||||||||
GRB220905433|144.640|3.093|-4.864|2.1458e-06|2.6168e-08|||||||||||||||||||||||||||||||||||||||
GRB221107058|231.428|2.573|4.096|3.7677e-05|7.4112e-08|||||||||||||||||||||||||||||||||||||||
GRB210813038|82.433|1.448|3.840|1.4038e-05|4.0013e-08|||||||||||||||||||||||||||||||||||||||
GRB220523175|7.680|2.996|-1.280|5.7853e-07|3.3831e-08|||||||||||||||||||||||||||||||||||||||
GRB221025040|0.448|0.143|-0.064|1.6136e-06|2.3859e-08|||||||||||||||||||||||||||||||||||||||
GRB230614009|24.064|1.950|-4.096|2.9822e-06|4.2925e-08|||||||||||||||||||||||||||||||||||||||
GRB220107793|24.833|0.362|0.832|2.6107e-05|4.7990e-08|||||||||||||||||||||||||||||||||||||||
GRB230118996|7.168|1.056|-0.512|1.1474e-06|2.9825e-08|||||||||||||||||||||||||||||||||||||||
GRB230209939|67.329|1.557|0.768|3.4710e-05|2.5973e-07|||||||||||||||||||||||||||||||||||||||
GRB200127758|33.025|2.919|1.280|4.9307e-06|4.5381e-08|||||||||||||||||||||||||||||||||||||||
GRB210927031|1.088|0.771|-0.320|1.6839e-07|1.6536e-08|||||||||||||||||||||||||||||||||||||||
GRB220115709|25.345|1.717|-1.024|2.8011e-06|2.7699e-08|||||||||||||||||||||||||||||||||||||||
GRB210524473|31.168|1.722|-1.920|1.8246e-06|8.6162e-08|||||||||||||||||||||||||||||||||||||||
GRB210102861|83.970|1.717|-64.001|5.9850e-06|4.9891e-08|||||||||||||||||||||||||||||||||||||||
GRB200110518|153.859|2.064|-3.072|1.3972e-05|4.3475e-08|||||||||||||||||||||||||||||||||||||||
GRB190205938|98.050|5.030|-63.745|1.1403e-05|6.7204e-08|||||||||||||||||||||||||||||||||||||||
GRB200301320|18.176|1.145|0.576|1.0224e-05|2.5939e-08|||||||||||||||||||||||||||||||||||||||
GRB230320949|0.832|1.834|-0.320|1.9072e-07|2.2078e-08|||||||||||||||||||||||||||||||||||||||
GRB190406450|11.776|3.114|-6.400|1.2799e-06|2.9508e-08|||||||||||||||||||||||||||||||||||||||
GRB200517786|27.392|5.473|-2.560|2.9848e-06|6.0664e-08|||||||||||||||||||||||||||||||||||||||
GRB230506214|26.369|2.290|2.304|1.7535e-05|6.7012e-08|||||||||||||||||||||||||||||||||||||||
GRB201223173|25.600|6.192|-16.896|5.8228e-06|1.0351e-07|||||||||||||||||||||||||||||||||||||||
GRB210105669|5.120|1.717|-3.328|3.0961e-07|1.8747e-08|||||||||||||||||||||||||||||||||||||||
GRB191117637|1.280|0.870|-0.512|4.8102e-07|3.3736e-08|||||||||||||||||||||||||||||||||||||||
GRB230806217|48.897|5.894|-0.256|3.0861e-06|5.4361e-08|||||||||||||||||||||||||||||||||||||||
GRB201104808|40.448|4.048|-3.584|2.4556e-06|5.5618e-08|||||||||||||||||||||||||||||||||||||||
GRB190330694|36.097|0.810|0.512|1.1546e-05|3.7269e-08|||||||||||||||||||||||||||||||||||||||
GRB180731891|31.233|2.828|-0.256|9.0490e-06|3.4564e-08|||||||||||||||||||||||||||||||||||||||
GRB201201120|44.288|8.708|-39.680|2.5914e-06|5.5694e-08|||||||||||||||||||||||||||||||||||||||
GRB220120619|1.280|0.861|-0.576|6.9346e-07|4.2035e-08|||||||||||||||||||||||||||||||||||||||
GRB230802999|63.744|4.360|-0.768|2.5947e-06|5.6997e-08|||||||||||||||||||||||||||||||||||||||
GRB200313071|13.568|0.572|0.768|6.9136e-05|6.4567e-08|||||||||||||||||||||||||||||||||||||||
GRB231028173|34.817|0.572|2.048|1.7414e-05|2.4396e-08|||||||||||||||||||||||||||||||||||||||
GRB191113578|11.776|2.360|-0.256|1.2546e-06|3.4521e-08|||||||||||||||||||||||||||||||||||||||
GRB180816088|34.561|0.923|-0.256|1.6146e-05|4.1221e-08|||||||||||||||||||||||||||||||||||||||
GRB230408442|4.544|0.746|-1.856|4.7259e-07|1.1112e-08|||||||||||||||||||||||||||||||||||||||
GRB210626991|46.337|1.280|0.768|1.2221e-05|3.6136e-08|||||||||||||||||||||||||||||||||||||||
GRB200920831|0.384|0.968|-0.064|1.4030e-06|2.7986e-08|||||||||||||||||||||||||||||||||||||||
GRB230724049|0.416|0.273|-0.416|9.2377e-08|1.0959e-08|||||||||||||||||||||||||||||||||||||||
GRB210802839|10.240|0.810|0.320|1.8587e-05|2.0713e-08|||||||||||||||||||||||||||||||||||||||
GRB190607071|37.888|1.846|-12.288|3.5832e-06|2.9150e-08|||||||||||||||||||||||||||||||||||||||
GRB210917157|7.040|3.666|-2.432|3.7459e-07|3.1642e-08|||||||||||||||||||||||||||||||||||||||
GRB090427644|1.024|0.362|-1.792|2.6529e-07|2.2210e-08|6.096587e-03|2.779931e-03|2.779931e-03|3.038374e+02|1.886722e+02|1.886722e+02|-6.531940e-01|5.331814e-01|5.331814e-01|-1.896602e+00|7.666047e-01|7.666047e-01|||||||||||||||||||5.533667e+02|2.523288e+02|2.523288e+02|-8.782319e-01|3.514555e-01|3.514555e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB120701654|1.024|1.451|-0.960|8.3569e-08|6.2951e-08|||||||||||||||||||||||||||||||||||||||
GRB231014102|8.448|5.776|-4.608|5.3541e-07|4.2685e-08|||||||||||||||||||||||||||||||||||||||
GRB210801581|13.824|1.305|-0.256|1.5019e-05|1.3247e-07|||||||||||||||||||||||||||||||||||||||
GRB200714661|3.328|2.202|-4.608|1.6236e-07|1.7572e-08|||||||||||||||||||||||||||||||||||||||
GRB190106866|11.773|0.571|0.003|1.5272e-05|3.1060e-08|||||||||||||||||||||||||||||||||||||||
GRB230717117|13.824|3.665|-1.280|4.8020e-07|2.8697e-08|||||||||||||||||||||||||||||||||||||||
GRB200722094|64.769|1.379|1.280|1.2033e-05|2.7335e-08|||||||||||||||||||||||||||||||||||||||
GRB190914345|132.098|3.665|-7.680|7.3690e-06|4.4766e-08|||||||||||||||||||||||||||||||||||||||
GRB220325879|15.872|2.187|-9.216|1.1044e-06|2.9706e-08|||||||||||||||||||||||||||||||||||||||
GRB220702569|3.840|0.810|-0.768|3.4616e-07|2.1861e-08|||||||||||||||||||||||||||||||||||||||
GRB221013029|35.069|2.360|0.003|2.8142e-06|3.6438e-08|||||||||||||||||||||||||||||||||||||||
GRB191015327|8.192|2.611|-3.840|6.5180e-07|2.4622e-08|||||||||||||||||||||||||||||||||||||||
GRB190719499|54.529|2.064|2.048|4.0315e-06|3.1983e-08|||||||||||||||||||||||||||||||||||||||
GRB200924235|58.113|4.128|-9.728|1.8874e-06|3.6182e-08|||||||||||||||||||||||||||||||||||||||
GRB200809255|106.498|9.527|-10.240|5.6724e-06|2.1892e-07|||||||||||||||||||||||||||||||||||||||
GRB190320052|43.009|8.738|-1.024|3.4159e-06|3.7480e-08|||||||||||||||||||||||||||||||||||||||
GRB200219413|9.984|1.305|-6.912|2.8194e-06|3.4604e-08|||||||||||||||||||||||||||||||||||||||
GRB210903727|18.176|3.806|-2.304|2.2292e-06|3.2928e-08|||||||||||||||||||||||||||||||||||||||
GRB190321363|55.809|1.619|-0.256|6.5899e-06|5.3990e-08|||||||||||||||||||||||||||||||||||||||
GRB200818998|4.096|1.864|-4.352|6.7219e-07|4.8559e-08|||||||||||||||||||||||||||||||||||||||
GRB210715866|0.384|0.543|-0.064|6.0801e-07|1.6813e-08|||||||||||||||||||||||||||||||||||||||
GRB230803642|55.552|10.828|-1.280|1.2888e-06|5.5009e-08|||||||||||||||||||||||||||||||||||||||
GRB210213741|15.360|2.862|-1.536|2.8127e-06|4.6181e-08|||||||||||||||||||||||||||||||||||||||
GRB230725439|0.576|1.541|-0.064|3.0866e-07|2.4139e-08|||||||||||||||||||||||||||||||||||||||
GRB210731092|72.450|0.810|4.096|1.0709e-05|2.3057e-08|||||||||||||||||||||||||||||||||||||||
GRB181016718|0.080|0.788|-0.032|6.1424e-08|2.1623e-08|||||||||||||||||||||||||||||||||||||||
GRB210324809|4.864|0.923|-0.256|5.6276e-07|3.3384e-08|||||||||||||||||||||||||||||||||||||||
GRB210318131|24.320|5.081|-6.144|9.9110e-07|2.6245e-08|||||||||||||||||||||||||||||||||||||||
GRB220613395|14.848|2.202|-5.632|5.2876e-07|1.8475e-08|||||||||||||||||||||||||||||||||||||||
GRB230811385|9.728|2.896|-4.096|1.6456e-06|4.1771e-08|||||||||||||||||||||||||||||||||||||||
GRB201231447|9.984|4.222|-3.584|9.0327e-07|6.0275e-08|||||||||||||||||||||||||||||||||||||||
GRB150226223|1.408|0.181|-0.064|1.7464e-06|2.6203e-08|||||||||||||||||||||||||||||||||||||||
GRB190304371|62.208|2.360|-0.768|1.7836e-06|3.3943e-08|||||||||||||||||||||||||||||||||||||||
GRB230915236|34.817|7.953|-15.360|4.5163e-06|2.0754e-08|||||||||||||||||||||||||||||||||||||||
GRB210928761|32.768|1.639|-8.448|3.2917e-06|3.4256e-08|||||||||||||||||||||||||||||||||||||||
GRB210324833|67.073|4.167|5.632|6.1103e-05|2.5530e-07|||||||||||||||||||||||||||||||||||||||
GRB201020241|21.504|3.114|-14.848|1.5622e-06|2.4465e-08|||||||||||||||||||||||||||||||||||||||
GRB190905985|0.704|1.032|-0.576|5.5119e-07|1.9944e-08|||||||||||||||||||||||||||||||||||||||
GRB200703970|32.513|1.493|5.120|1.7686e-05|4.7263e-08|||||||||||||||||||||||||||||||||||||||
GRB210712405|7.168|1.810|-0.512|1.1935e-06|5.5520e-08|||||||||||||||||||||||||||||||||||||||
GRB200111633|6.016|0.371|0.128|3.0022e-06|2.2912e-08|||||||||||||||||||||||||||||||||||||||
GRB191023630|172.547|1.846|7.936|1.7531e-05|3.9434e-08|||||||||||||||||||||||||||||||||||||||
GRB191031025|200.196|3.338|-6.400|4.3239e-06|4.9023e-08|||||||||||||||||||||||||||||||||||||||
GRB180718201|7.168|0.923|-2.048|2.4835e-06|6.8418e-08|||||||||||||||||||||||||||||||||||||||
GRB190323303|30.465|4.612|0.256|1.1369e-05|7.6909e-08|||||||||||||||||||||||||||||||||||||||
GRB230330018|18.944|4.344|-9.216|1.0837e-06|2.1155e-08|||||||||||||||||||||||||||||||||||||||
GRB200307894|1.664|0.659|-0.576|1.6066e-07|2.2372e-08|||||||||||||||||||||||||||||||||||||||
GRB230102015|0.176|0.036|-0.032|1.1508e-06|9.8569e-09|||||||||||||||||||||||||||||||||||||||
GRB211229145|119.807|2.429|0.004|1.3078e-05|6.4604e-08|||||||||||||||||||||||||||||||||||||||
GRB220421346|6.429|0.586|0.003|6.6973e-06|2.8049e-08|||||||||||||||||||||||||||||||||||||||
GRB200101861|9.984|0.326|4.928|9.1089e-05|7.6102e-08|||||||||||||||||||||||||||||||||||||||
GRB190508808|37.633|1.056|0.768|5.8523e-06|3.0066e-08|||||||||||||||||||||||||||||||||||||||
GRB200925610|50.176|5.177|-1.536|3.0068e-06|5.7977e-08|||||||||||||||||||||||||||||||||||||||
GRB201221591|0.032|0.369|-0.016|2.2792e-07|1.2419e-08|||||||||||||||||||||||||||||||||||||||
GRB190131109|49.920|4.924|-5.120|3.4568e-06|7.3608e-08|||||||||||||||||||||||||||||||||||||||
GRB210812011|37.633|1.810|-3.840|2.1444e-06|4.4004e-08|||||||||||||||||||||||||||||||||||||||
GRB181231359|3.072|0.923|-0.768|4.1336e-07|2.9941e-08|||||||||||||||||||||||||||||||||||||||
GRB190202634|17.152|4.048|-10.240|1.5310e-06|7.7890e-08|||||||||||||||||||||||||||||||||||||||
GRB211221867|14.592|3.338|-5.376|9.5941e-07|4.3490e-08|||||||||||||||||||||||||||||||||||||||
GRB180910352|0.256|0.842|-0.064|8.6434e-07|1.5023e-07|||||||||||||||||||||||||||||||||||||||
GRB200826187|1.136|0.132|0.032|4.2645e-06|2.2450e-08|||||||||||||||||||||||||||||||||||||||
GRB230129254|0.384|0.143|-0.064|1.2396e-07|2.2142e-08|||||||||||||||||||||||||||||||||||||||
GRB190525032|0.896|0.202|-0.064|8.2689e-07|1.8407e-08|||||||||||||||||||||||||||||||||||||||
GRB210404141|1.344|0.746|-0.128|2.1673e-07|1.5176e-08|||||||||||||||||||||||||||||||||||||||
GRB201218177|14.336|0.362|1.280|1.0864e-04|3.3817e-08|||||||||||||||||||||||||||||||||||||||
GRB210417957|0.832|0.466|-0.384|1.5980e-07|4.7363e-08|||||||||||||||||||||||||||||||||||||||
GRB210411688|60.673|2.996|-39.937|5.8352e-06|3.9022e-08|||||||||||||||||||||||||||||||||||||||
GRB220528259|0.576|0.091|-0.064|1.3159e-06|1.9121e-08|||||||||||||||||||||||||||||||||||||||
GRB180806944|15.616|0.810|-1.024|2.2379e-05|3.7009e-08|||||||||||||||||||||||||||||||||||||||
GRB191129141|19.968|1.056|2.048|1.1540e-05|4.7684e-08|||||||||||||||||||||||||||||||||||||||
GRB190728271|0.832|0.905|-0.640|3.2273e-07|1.2530e-08|||||||||||||||||||||||||||||||||||||||
GRB210524208|20.992|0.724|-0.512|1.3622e-05|3.1621e-08|||||||||||||||||||||||||||||||||||||||
GRB220608317|23.037|0.921|0.004|6.1731e-06|2.4492e-08|||||||||||||||||||||||||||||||||||||||
GRB181117663|87.554|1.086|-28.161|2.9099e-05|3.0121e-08|||||||||||||||||||||||||||||||||||||||
GRB200615250|49.664|13.400|0.512|1.7629e-06|5.5779e-08|||||||||||||||||||||||||||||||||||||||
GRB220711761|81.602|1.950|-28.544|8.1058e-06|6.7552e-08|||||||||||||||||||||||||||||||||||||||
GRB130416690|3.072|2.429|-2.816|2.8071e-07|1.6213e-08|||||||||||||||||||||||||||||||||||||||
GRB210422573|11.008|1.145|-0.256|4.7423e-06|4.3248e-08|||||||||||||||||||||||||||||||||||||||
GRB200407388|47.872|4.857|-30.976|2.7309e-06|5.8296e-08|||||||||||||||||||||||||||||||||||||||
GRB230405832|4.288|0.143|0.384|1.0735e-05|2.2671e-08|||||||||||||||||||||||||||||||||||||||
GRB220610906|1.408|0.202|-0.064|1.0720e-07|9.6479e-09|||||||||||||||||||||||||||||||||||||||
GRB200306934|0.992|1.226|-0.512|9.2539e-08|1.4799e-08|||||||||||||||||||||||||||||||||||||||
GRB180809485|236.036|10.746|-62.209|7.9810e-06|5.6600e-08|||||||||||||||||||||||||||||||||||||||
GRB221016986|12.736|1.145|-0.384|5.1056e-06|3.5050e-08|||||||||||||||||||||||||||||||||||||||
GRB220903125|6.400|1.619|-0.768|1.2175e-06|1.3421e-08|||||||||||||||||||||||||||||||||||||||
GRB210724105|13.568|6.420|-0.768|1.6027e-06|8.8943e-08|||||||||||||||||||||||||||||||||||||||
GRB190530430|18.432|0.362|1.792|3.7062e-04|5.2475e-08|||||||||||||||||||||||||||||||||||||||
GRB230409033|7.104|0.288|-0.128|3.6168e-06|2.5064e-08|||||||||||||||||||||||||||||||||||||||
GRB221216473|184.324|4.238|-12.544|6.8631e-06|5.9411e-08|||||||||||||||||||||||||||||||||||||||
GRB120727354|0.896|1.280|-0.896|1.0912e-07|2.1610e-08|||||||||||||||||||||||||||||||||||||||
GRB230511469|13.824|4.918|-6.656|9.2155e-07|3.3386e-08|||||||||||||||||||||||||||||||||||||||
GRB221231907|6.144|2.429|-0.512|9.5233e-07|2.2194e-08|||||||||||||||||||||||||||||||||||||||
GRB190324947|26.881|9.941|16.128|1.6380e-05|2.0296e-07|||||||||||||||||||||||||||||||||||||||
GRB190723309|24.576|2.111|-0.768|1.5236e-06|3.2710e-08|||||||||||||||||||||||||||||||||||||||
GRB220711675|0.256|0.231|-0.128|1.2715e-06|1.7104e-08|||||||||||||||||||||||||||||||||||||||
GRB181026540|44.800|3.620|0.256|5.7028e-06|8.9035e-08|||||||||||||||||||||||||||||||||||||||
GRB200208052|20.992|6.931|-0.512|1.0372e-06|2.9217e-08|||||||||||||||||||||||||||||||||||||||
GRB210323918|0.960|0.781|-0.064|1.0922e-06|3.0109e-08|||||||||||||||||||||||||||||||||||||||
GRB190605974|3.584|0.516|-0.640|9.6376e-07|3.1527e-08|||||||||||||||||||||||||||||||||||||||
GRB181020792|15.104|0.572|0.512|2.8074e-05|3.4394e-08|||||||||||||||||||||||||||||||||||||||
GRB190312446|12.800|1.557|-0.768|2.6963e-06|2.7089e-08|||||||||||||||||||||||||||||||||||||||
GRB210207603|11.008|0.923|-0.768|1.8115e-06|3.2719e-08|||||||||||||||||||||||||||||||||||||||
GRB231106759|23.552|1.049|-0.224|7.6163e-06|5.1149e-08|||||||||||||||||||||||||||||||||||||||
GRB220617673|23.297|4.971|-1.792|1.1596e-06|4.0778e-08|||||||||||||||||||||||||||||||||||||||
GRB220411306|22.272|1.143|0.256|5.8651e-06|2.8994e-08|||||||||||||||||||||||||||||||||||||||
GRB140831215|0.704|1.180|-0.384|5.7882e-08|1.9431e-08|||||||||||||||||||||||||||||||||||||||
GRB200714437|152.576|1.619|1.536|6.9707e-06|6.2464e-08|||||||||||||||||||||||||||||||||||||||
GRB200112395|38.912|4.222|-6.400|8.6972e-07|2.3431e-08|||||||||||||||||||||||||||||||||||||||
GRB190517813|4.861|0.809|0.003|4.8940e-06|2.5913e-08|||||||||||||||||||||||||||||||||||||||
GRB200929204|2.048|1.086|-1.024|1.9463e-07|1.8765e-08|||||||||||||||||||||||||||||||||||||||
GRB211217295|4.096|1.619|-1.280|1.2778e-06|4.5026e-08|||||||||||||||||||||||||||||||||||||||
GRB230129246|72.961|7.209|-4.352|2.2208e-06|4.3617e-08|||||||||||||||||||||||||||||||||||||||
GRB210926044|7.424|2.573|-0.512|6.9928e-07|4.2675e-08|||||||||||||||||||||||||||||||||||||||
GRB230906538|1.024|0.143|-0.064|2.7576e-06|1.6305e-08|||||||||||||||||||||||||||||||||||||||
GRB130722021|81.408|5.184|-0.256|1.4798e-06|4.6591e-08|||||||||||||||||||||||||||||||||||||||
GRB220728681|1.152|0.373|-1.216|1.5890e-07|1.0653e-08|||||||||||||||||||||||||||||||||||||||
GRB210113379|38.400|2.202|-3.328|2.4318e-06|4.5132e-08|||||||||||||||||||||||||||||||||||||||
GRB220831550|12.032|1.379|-0.256|3.6746e-06|3.7372e-08|||||||||||||||||||||||||||||||||||||||
GRB120603439|0.384|0.345|-0.064|6.7886e-07|2.6900e-08|1.071510e-02|1.996983e-03|1.996983e-03|5.613056e+02|2.093903e+02|2.093903e+02|-7.549985e-01|2.075790e-01|2.075790e-01|-2.451485e+00|1.453838e+00|1.453838e+00|||||||||||||||||||6.473687e+02|1.846723e+02|1.846723e+02|-8.006601e-01|1.555691e-01|1.555691e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB220915022|43.777|0.572|1.088|4.8922e-06|2.9282e-08|||||||||||||||||||||||||||||||||||||||
GRB220831664|2.816|1.379|-1.280|6.7288e-07|3.9294e-08|||||||||||||||||||||||||||||||||||||||
GRB220305481|172.803|1.493|7.680|1.6196e-05|3.1003e-08|||||||||||||||||||||||||||||||||||||||
GRB181120265|17.374|0.799|0.003|3.5477e-06|1.6560e-08|||||||||||||||||||||||||||||||||||||||
GRB220522110|5.824|0.951|-0.896|1.0277e-06|1.5402e-08|||||||||||||||||||||||||||||||||||||||
GRB190915240|13.824|0.572|0.256|2.7288e-06|2.9176e-08|||||||||||||||||||||||||||||||||||||||
GRB190406745|80.384|3.338|-6.144|5.5675e-06|5.5182e-08|||||||||||||||||||||||||||||||||||||||
GRB190901890|473.097|1.717|3.584|6.3043e-05|1.4959e-07|||||||||||||||||||||||||||||||||||||||
GRB230304608|34.846|0.586|0.002|3.7621e-05|3.1780e-08|||||||||||||||||||||||||||||||||||||||
GRB180807097|54.272|6.085|-16.896|4.5402e-06|6.6151e-08|||||||||||||||||||||||||||||||||||||||
GRB200710036|0.288|1.314|-0.128|8.4878e-08|2.3770e-08|||||||||||||||||||||||||||||||||||||||
GRB090726218|7.680|0.724|-0.256|5.2165e-07|2.0615e-08|||||||||||||||||||||||||||||||||||||||
GRB190821716|59.904|5.152|-34.816|3.6154e-06|4.7350e-08|||||||||||||||||||||||||||||||||||||||
GRB230114708|23.293|1.379|0.003|4.7290e-06|4.0339e-08|||||||||||||||||||||||||||||||||||||||
GRB210531500|20.480|0.572|1.280|6.8924e-05|9.1109e-08|||||||||||||||||||||||||||||||||||||||
GRB190508987|119.808|9.798|-58.368|2.9721e-06|5.2981e-08|||||||||||||||||||||||||||||||||||||||
GRB230822992|0.896|0.607|-1.728|5.8054e-08|1.1878e-08|||||||||||||||||||||||||||||||||||||||
GRB191017391|67.841|5.724|3.584|2.0525e-05|1.5174e-07|||||||||||||||||||||||||||||||||||||||
GRB211021460|2.816|0.572|-0.256|1.9477e-06|2.0264e-08|||||||||||||||||||||||||||||||||||||||
GRB210731367|28.929|3.114|-0.512|3.5399e-06|5.0468e-08|||||||||||||||||||||||||||||||||||||||
GRB150215026|0.512|0.716|-0.256|2.1519e-07|3.0305e-08|||||||||||||||||||||||||||||||||||||||
GRB180720213|8.896|0.466|0.704|2.4585e-05|5.8318e-08|||||||||||||||||||||||||||||||||||||||
GRB190828542|63.489|1.999|-27.648|7.6942e-06|3.7686e-08|||||||||||||||||||||||||||||||||||||||
GRB190502168|11.776|1.864|-1.536|2.2123e-06|3.8038e-08|||||||||||||||||||||||||||||||||||||||
GRB200404706|26.624|3.114|-1.792|3.8916e-06|3.1258e-08|||||||||||||||||||||||||||||||||||||||
GRB200207058|15.616|2.429|-1.536|4.2157e-06|6.7085e-08|||||||||||||||||||||||||||||||||||||||
GRB180728575|6.144|2.111|-0.768|1.3343e-06|2.8224e-08|||||||||||||||||||||||||||||||||||||||
GRB190109217|123.902|11.449|0.004|8.8645e-06|1.2476e-07|||||||||||||||||||||||||||||||||||||||
GRB220309253|62.208|7.030|-2.048|1.3062e-06|5.7626e-08|||||||||||||||||||||||||||||||||||||||
GRB230510890|466.186|22.018|5.888|9.5729e-05|1.6032e-07|||||||||||||||||||||||||||||||||||||||
GRB130830864|83.968|7.455|-2.048|1.8924e-06|4.8054e-08|||||||||||||||||||||||||||||||||||||||
GRB190331093|4.800|0.771|-0.064|1.0609e-06|3.1092e-08|||||||||||||||||||||||||||||||||||||||
GRB180823442|47.745|4.935|-5.120|1.7650e-06|4.0609e-08|||||||||||||||||||||||||||||||||||||||
GRB170504734|0.704|1.139|-0.832|1.2183e-07|2.6731e-08|||||||||||||||||||||||||||||||||||||||
GRB200506404|204.548|3.482|-6.144|1.3302e-05|9.5206e-08|||||||||||||||||||||||||||||||||||||||
GRB200705674|16.128|8.975|-2.816|1.2876e-06|9.5971e-08|||||||||||||||||||||||||||||||||||||||
GRB150128791|85.248|4.762|-3.328|1.1732e-05|1.1995e-07|||||||||||||||||||||||||||||||||||||||
GRB191118925|36.353|2.064|3.072|1.0375e-05|8.9766e-08|||||||||||||||||||||||||||||||||||||||
GRB230918997|14.080|1.379|-3.072|2.0179e-06|2.3306e-08|||||||||||||||||||||||||||||||||||||||
GRB220129873|2.048|2.064|-1.024|2.6005e-07|3.3256e-08|||||||||||||||||||||||||||||||||||||||
GRB220609063|11.520|2.290|-2.048|8.4055e-07|5.2412e-08|||||||||||||||||||||||||||||||||||||||
GRB210725158|47.104|21.773|0.512|1.2842e-06|7.2252e-08|||||||||||||||||||||||||||||||||||||||
GRB200922753|48.896|6.607|-4.096|2.5383e-06|4.3651e-08|||||||||||||||||||||||||||||||||||||||
GRB180103090|0.016|0.036|-0.016|8.8793e-08|2.2136e-08|||||||||||||||||||||||||||||||||||||||
GRB230220892|28.672|7.131|-8.960|3.3962e-06|1.4951e-07|||||||||||||||||||||||||||||||||||||||
GRB230503847|83.458|4.944|-4.352|6.1295e-06|7.3206e-08|||||||||||||||||||||||||||||||||||||||
GRB230512269|2.624|0.091|0.000|1.0995e-05|1.4443e-08|||||||||||||||||||||||||||||||||||||||
GRB200505994|9.984|1.305|-0.256|2.4803e-06|2.2019e-08|||||||||||||||||||||||||||||||||||||||
GRB180718082|0.080|0.182|-0.048|8.5834e-08|1.7351e-08|||||||||||||||||||||||||||||||||||||||
GRB200206706|13.824|4.222|-7.424|5.9706e-07|2.1642e-08|||||||||||||||||||||||||||||||||||||||
