Resultsfromheasarc_fermigbrst:FermiGBMBurstCatalog
Coordinatesystem:Equatorial
|name|t90|t90_error|fluence|fluence_error|pflx_comp_epeak|pflx_comp_epeak_pos_err|pflx_comp_epeak_neg_err|pflx_comp_index|pflx_comp_index_pos_err|pflx_comp_index_neg_err|pflx_comp_pivot|pflx_comp_pivot_pos_err|pflx_comp_pivot_neg_err|pflx_comp_ergflux|pflx_comp_ergflux_error|
|GRB180123820|0.320|0.932|6.2292e-08|1.0878e-08|3.162015e+02|1.165464e+02|1.165464e+02|5.428377e-01|1.029858e+00|1.029858e+00|1.000000e+02|0.000000e+00|0.000000e+00|1.055855e-06|3.327563e-07|
|GRB110307972|2.304|3.444|5.7497e-07|4.3372e-08|2.872367e+02|1.195104e+02|1.195104e+02|2.781015e-01|9.454239e-01|9.454239e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.019221e-06|3.343027e-07|
|GRB090120627|1.856|0.181|7.6823e-07|2.0788e-08|2.749837e+03|1.819333e+03|1.819333e+03|-7.689491e-01|2.627953e-01|2.627953e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.658555e-06|3.381080e-07|
|GRB141230871|0.224|0.160|1.4789e-07|1.5729e-08|3.230709e+02|1.868924e+02|1.868924e+02|-1.124851e+00|3.248765e-01|3.248765e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.244590e-06|3.381398e-07|
|GRB100417166|0.192|0.091|3.3110e-07|4.5356e-09|3.054000e+02|9.923685e+01|9.923685e+01|-7.074978e-01|3.865926e-01|3.865926e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.288024e-06|3.398828e-07|
|GRB120222021|1.088|0.143|1.7278e-06|2.3582e-08|1.731015e+02|2.639329e+01|2.639329e+01|-5.452367e-01|2.163634e-01|2.163634e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.989234e-06|3.415776e-07|
|GRB141113346|0.448|0.500|1.4740e-07|1.9229e-08|6.288237e+02|2.838564e+02|2.838564e+02|-7.132522e-01|4.207468e-01|4.207468e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.500286e-06|3.424974e-07|
|GRB100101988|1.984|2.049|1.8679e-06|8.0543e-08|9.651357e+02|4.760985e+02|4.760985e+02|-7.386960e-01|6.308085e-01|6.308085e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.117337e-06|3.438715e-07|
|GRB150912600|0.320|0.466|2.9364e-07|1.3236e-08|2.992777e+02|6.399402e+01|6.399402e+01|2.647977e-02|5.507633e-01|5.507633e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.397358e-06|3.449787e-07|
|GRB141213300|0.768|0.513|6.5815e-07|1.9727e-08|2.009495e+02|4.150395e+01|4.150395e+01|-7.690054e-01|2.360095e-01|2.360095e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.055085e-06|3.452159e-07|
|GRB180131528|0.960|0.659|4.1244e-08|8.0719e-09|9.977587e+02|4.203927e+02|4.203927e+02|-4.518117e-01|7.018819e-01|7.018819e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.358575e-06|3.454244e-07|
|GRB150629564|1.920|1.223|3.6879e-07|1.4798e-08|1.811752e+03|5.791946e+02|5.791946e+02|-9.088869e-01|1.310611e-01|1.310611e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.018091e-06|3.458005e-07|
|GRB120129580|3.072|0.362|5.4486e-05|7.1163e-08|3.459343e+02|6.421997e+00|6.421997e+00|-6.195926e-01|1.777029e-02|1.777029e-02|1.000000e+02|0.000000e+00|0.000000e+00|3.336578e-05|3.458959e-07|
|GRB141124277|0.512|1.000|5.2274e-07|4.8192e-08|1.262834e+03|2.397662e+03|2.397662e+03|-1.103028e+00|4.409458e-01|4.409458e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.191196e-06|3.465717e-07|
|GRB150923297|0.192|1.462|1.1026e-07|2.2280e-08|5.134490e+02|2.028725e+02|2.028725e+02|-8.989024e-01|2.104404e-01|2.104404e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.918078e-06|3.486916e-07|
|GRB111103948|0.320|0.181|2.8185e-07|5.3224e-08|2.547424e+03|1.103815e+03|1.103815e+03|-9.216887e-01|1.617707e-01|1.617707e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.681909e-06|3.496894e-07|
|GRB140329272|0.064|0.295|2.3798e-07|8.4588e-09|7.624386e+02|3.711664e+02|3.711664e+02|-6.840443e-01|2.567725e-01|2.567725e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.525217e-06|3.511056e-07|
|GRB100616773|0.192|0.143|2.7583e-07|1.7306e-08|2.066331e+02|4.196974e+01|4.196974e+01|4.934243e-01|8.778241e-01|8.778241e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.412310e-06|3.513417e-07|
|GRB150522944|1.024|0.580|2.1346e-07|1.1225e-08|4.512037e+02|1.544577e+02|1.544577e+02|-4.680827e-01|5.273728e-01|5.273728e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.275944e-06|3.522332e-07|
|GRB100719311|1.600|0.854|3.8679e-07|3.6631e-08|5.659553e+02|3.021436e+02|3.021436e+02|-9.745860e-01|5.159215e-01|5.159215e-01|1.000000e+02|0.000000e+00|0.000000e+00|8.829470e-07|3.542521e-07|
|GRB150312403|0.320|0.547|1.4018e-07|1.9221e-08|4.502773e+02|2.392930e+02|2.392930e+02|-7.100544e-01|3.631104e-01|3.631104e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.584131e-06|3.549919e-07|
|GRB131006367|0.128|0.389|1.2686e-07|1.4835e-08|3.899019e+03|4.034823e+03|4.034823e+03|-1.033458e+00|2.374084e-01|2.374084e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.457313e-06|3.566792e-07|
|GRB130503214|0.880|0.910|3.8581e-08|8.8838e-09|3.888279e+02|2.002075e+02|2.002075e+02|-6.316568e-01|4.081592e-01|4.081592e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.426308e-06|3.579321e-07|
|GRB110213876|0.448|0.870|1.5430e-07|1.5875e-08|3.130786e+02|8.543095e+01|8.543095e+01|6.855045e-01|1.283804e+00|1.283804e+00|1.000000e+02|0.000000e+00|0.000000e+00|1.024106e-06|3.598288e-07|
|GRB140105748|0.576|0.716|1.3030e-07|2.1942e-08|4.406319e+02|1.934723e+02|1.934723e+02|-6.718473e-01|5.797630e-01|5.797630e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.095202e-06|3.607083e-07|
|GRB111001804|0.384|1.361|1.9005e-07|1.2396e-08|2.974670e+02|8.942949e+01|8.942949e+01|4.029626e-01|9.369494e-01|9.369494e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.164526e-06|3.619712e-07|
|GRB080725541|0.960|1.292|4.9216e-07|4.3882e-08|4.292190e+02|1.969146e+02|1.969146e+02|-8.621436e-01|3.662552e-01|3.662552e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.454360e-06|3.668206e-07|
|GRB110728056|0.704|0.231|3.2668e-07|6.2992e-08|7.819813e+02|2.184640e+02|2.184640e+02|-2.645302e-01|5.528194e-01|5.528194e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.193487e-06|3.697411e-07|
|GRB150901924|0.256|1.145|1.5455e-07|3.2352e-08|2.282634e+02|3.264920e+01|3.264920e+01|4.287170e+00|2.890319e+00|2.890319e+00|1.000000e+02|0.000000e+00|0.000000e+00|1.644087e-06|3.705701e-07|
|GRB081024891|0.640|0.264|3.5470e-07|2.8646e-08|1.703050e+03|7.169343e+02|7.169343e+02|-6.467223e-01|2.325018e-01|2.325018e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.451410e-06|3.721702e-07|
|GRB150721431|0.320|0.181|1.2084e-07|1.5680e-08|2.095434e+03|2.026195e+03|2.026195e+03|-7.970331e-01|3.154679e-01|3.154679e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.874620e-06|3.726426e-07|
|GRB100302061|2.240|1.605|1.7278e-07|1.9645e-08|2.479933e+03|1.266951e+03|1.266951e+03|-8.720771e-01|1.738437e-01|1.738437e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.186629e-06|3.728739e-07|
|GRB121124606|0.256|0.842|5.6602e-08|1.4227e-08|5.025656e+02|2.806934e+02|2.806934e+02|-5.404419e-01|4.405057e-01|4.405057e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.597424e-06|3.736706e-07|
|GRB130112353|2.048|1.557|1.2393e-06|2.9823e-08|3.777776e+02|1.068661e+02|1.068661e+02|-7.287115e-01|2.479835e-01|2.479835e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.838287e-06|3.737609e-07|
|GRB171230119|1.280|0.528|2.7100e-07|2.8749e-08|3.208530e+03|1.058817e+03|1.058817e+03|-8.757231e-01|1.703634e-01|1.703634e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.274082e-06|3.768884e-07|
|GRB140619475|2.816|0.810|1.5459e-06|6.9537e-08|7.767873e+02|4.081872e+02|4.081872e+02|3.890000e-02|6.608167e-01|6.608167e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.363562e-06|3.777571e-07|
|GRB120608489|0.960|1.611|4.8345e-07|2.1445e-08|5.447712e+02|1.617966e+02|1.617966e+02|-5.709092e-01|3.080775e-01|3.080775e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.323147e-06|3.796555e-07|
|GRB130622615|0.960|0.429|4.3199e-07|2.7958e-08|2.818124e+02|7.354848e+01|7.354848e+01|2.775406e-01|6.686880e-01|6.686880e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.517057e-06|3.804730e-07|
|GRB121102064|2.048|1.379|5.6716e-07|6.2265e-08|7.369122e+02|1.306191e+03|1.306191e+03|-1.177739e+00|4.157151e-01|4.157151e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.186776e-06|3.805269e-07|
|GRB150412931|0.640|0.861|4.1528e-07|2.9661e-08|1.163514e+03|4.298946e+02|4.298946e+02|-6.008123e-01|2.603251e-01|2.603251e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.168154e-06|3.806122e-07|
|GRB090907808|0.832|0.320|1.0526e-06|2.3547e-08|6.746902e+02|2.239434e+02|2.239434e+02|-6.361325e-01|2.283159e-01|2.283159e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.631097e-06|3.816611e-07|
|GRB141122087|1.280|0.945|2.5893e-07|2.1984e-08|1.091979e+03|7.327840e+02|7.327840e+02|-7.554959e-01|2.800215e-01|2.800215e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.514868e-06|3.816735e-07|
|GRB081213173|0.256|0.286|1.2255e-07|1.8746e-08|1.345125e+03|6.380915e+02|6.380915e+02|-7.486149e-01|2.113944e-01|2.113944e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.268291e-06|3.822367e-07|
|GRB150214293|0.192|0.286|2.3705e-07|1.4042e-08|4.351163e+02|1.173764e+02|1.173764e+02|-3.258839e-01|4.747608e-01|4.747608e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.724761e-06|3.828196e-07|
|GRB100717446|2.432|1.356|3.3283e-07|1.4436e-08|2.009639e+03|7.614402e+02|7.614402e+02|-7.902576e-01|1.389446e-01|1.389446e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.918122e-06|3.831166e-07|
|GRB180525151|0.544|0.689|1.4069e-07|1.4025e-08|9.013311e+02|2.943226e+02|2.943226e+02|-7.369432e-01|2.124744e-01|2.124744e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.904701e-06|3.841025e-07|
|GRB171207055|0.176|0.072|2.2932e-07|1.6415e-08|6.143219e+02|2.111393e+02|2.111393e+02|-5.283204e-01|3.457910e-01|3.457910e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.975881e-06|3.843025e-07|
|GRB180227211|0.288|1.438|1.3592e-07|2.2258e-08|3.526666e+03|4.082564e+03|4.082564e+03|-1.230169e+00|1.367079e-01|1.367079e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.119043e-06|3.844404e-07|
|GRB150601904|0.768|0.668|1.2722e-07|1.8235e-08|5.522592e+02|2.106027e+02|2.106027e+02|1.551003e+00|2.072209e+00|2.072209e+00|1.000000e+02|0.000000e+00|0.000000e+00|1.410685e-06|3.848937e-07|
|GRB130219626|1.536|1.405|2.0271e-07|1.9771e-08|3.213014e+02|1.074863e+02|1.074863e+02|-1.935322e-01|4.903654e-01|4.903654e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.701418e-06|3.852835e-07|
|GRB170918139|0.128|0.163|8.8478e-08|1.1721e-08|2.249422e+02|5.600139e+01|5.600139e+01|-1.344546e-01|5.895154e-01|5.895154e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.375601e-06|3.861146e-07|
|GRB140129499|0.128|0.707|2.2354e-07|1.5326e-08|6.200573e+02|3.989823e+02|3.989823e+02|-8.223526e-01|3.418981e-01|3.418981e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.957857e-06|3.862646e-07|
|GRB141105406|1.280|1.032|8.8289e-07|2.6964e-08|3.138010e+02|4.316983e+01|4.316983e+01|2.464832e-01|3.375891e-01|3.375891e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.927012e-06|3.873398e-07|
|GRB100117879|0.256|0.834|4.2261e-07|6.9345e-08|2.400334e+02|4.854709e+01|4.854709e+01|1.593017e-01|4.604353e-01|4.604353e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.729685e-06|3.881173e-07|
|GRB120314412|1.280|1.086|1.6419e-07|3.1375e-08|3.939342e+02|1.163652e+02|1.163652e+02|1.680444e-01|9.743178e-01|9.743178e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.105835e-06|3.885879e-07|
|GRB110517453|0.576|1.810|9.8898e-08|2.3388e-08|3.684794e+02|1.085446e+02|1.085446e+02|-2.925493e-01|5.535493e-01|5.535493e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.382270e-06|3.898445e-07|
|GRB160625945|453.385|0.572|6.4256e-04|1.8454e-07|1.253376e+03|2.432019e+01|2.432019e+01|-7.660294e-01|7.572413e-03|7.572413e-03|1.000000e+02|0.000000e+00|0.000000e+00|7.344315e-05|3.904497e-07|
|GRB150506972|0.384|0.181|3.1253e-07|1.0278e-08|6.193962e+02|2.663336e+02|2.663336e+02|-5.942500e-01|5.610698e-01|5.610698e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.358651e-06|3.904873e-07|
|GRB180201706|0.192|0.548|2.2681e-07|9.4950e-09|3.917053e+02|9.982303e+01|9.982303e+01|-4.700218e-01|2.758776e-01|2.758776e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.328793e-06|3.913027e-07|
|GRB140624423|0.096|0.093|2.4168e-07|9.5264e-09|2.905131e+02|5.478145e+01|5.478145e+01|-7.069825e-01|1.741868e-01|1.741868e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.727541e-06|3.917834e-07|
|GRB141111435|1.728|1.296|1.9972e-07|3.4354e-08|8.325048e+02|4.435129e+02|4.435129e+02|3.416507e-01|1.002917e+00|1.002917e+00|1.000000e+02|0.000000e+00|0.000000e+00|1.757498e-06|3.924833e-07|
|GRB140511095|1.408|0.889|3.7066e-07|3.2128e-08|3.184117e+02|6.950069e+01|6.950069e+01|-5.439525e-01|2.546540e-01|2.546540e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.368201e-06|3.941779e-07|
|GRB090305052|1.856|0.580|1.9401e-06|1.3313e-08|1.677535e+03|7.617843e+02|7.617843e+02|-6.976976e-01|1.497392e-01|1.497392e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.630934e-06|3.950601e-07|
|GRB130204484|0.192|0.091|2.8086e-07|1.0940e-08|1.694898e+03|8.871304e+02|8.871304e+02|-8.230923e-01|1.760415e-01|1.760415e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.551866e-06|3.953007e-07|
|GRB120302722|1.600|0.779|1.1869e-07|1.6236e-08|1.747082e+03|1.764709e+03|1.764709e+03|-9.910655e-01|2.488945e-01|2.488945e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.054224e-06|3.959394e-07|
|GRB180417689|0.256|1.218|1.6176e-07|2.7496e-08|1.955497e+03|7.831924e+02|7.831924e+02|-8.599361e-01|1.726617e-01|1.726617e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.823909e-06|3.964137e-07|
|GRB081102365|1.728|0.231|1.0899e-06|3.2348e-08|5.415581e+02|2.187342e+02|2.187342e+02|-6.667256e-01|4.154204e-01|4.154204e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.608323e-06|3.985288e-07|
|GRB090531775|0.768|0.231|3.1809e-07|1.8367e-08|2.610504e+03|7.953326e+02|7.953326e+02|-6.787025e-01|1.980925e-01|1.980925e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.497100e-06|3.990859e-07|
|GRB140105065|1.088|0.466|6.4311e-07|1.3796e-08|3.521313e+02|9.834958e+01|9.834958e+01|-5.255561e-01|2.863460e-01|2.863460e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.923254e-06|3.997746e-07|
|GRB090909854|1.152|2.244|1.5698e-07|2.2298e-08|7.480040e+02|3.588862e+02|3.588862e+02|-9.467737e-01|3.517359e-01|3.517359e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.764181e-06|4.001055e-07|
|GRB090108322|0.192|0.143|5.3623e-07|1.4059e-08|1.137150e+03|4.373576e+02|4.373576e+02|-7.565378e-01|1.594005e-01|1.594005e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.673855e-06|4.017176e-07|
|GRB101116481|0.576|0.820|3.0435e-07|6.3863e-08|3.674395e+02|9.333026e+01|9.333026e+01|-1.643557e-01|3.964383e-01|3.964383e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.827653e-06|4.041829e-07|
|GRB150208929|0.128|0.528|2.5321e-08|1.1001e-08|7.228513e+02|3.515933e+02|3.515933e+02|-2.458967e-01|4.863405e-01|4.863405e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.480360e-06|4.044163e-07|
|GRB170127634|1.728|1.346|3.0558e-07|1.2706e-08|7.680232e+02|2.260151e+02|2.260151e+02|-6.549613e-01|2.157854e-01|2.157854e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.352575e-06|4.046847e-07|
|GRB100706693|0.128|0.143|1.3164e-07|6.8615e-09|7.987237e+02|3.112353e+02|3.112353e+02|-9.414773e-02|7.108005e-01|7.108005e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.027387e-06|4.047253e-07|
|GRB141208632|0.960|0.834|1.9090e-07|3.7412e-08|6.153942e+02|2.816956e+02|2.816956e+02|-8.494298e-01|3.385046e-01|3.385046e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.945780e-06|4.058039e-07|
|GRB090405663|0.448|1.498|2.5351e-07|3.1039e-08|1.898088e+03|1.125271e+03|1.125271e+03|-8.477139e-01|2.022315e-01|2.022315e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.560673e-06|4.092743e-07|
|GRB130706900|0.128|1.118|1.8650e-07|2.1250e-08|4.495187e+02|1.922159e+02|1.922159e+02|-6.464414e-01|2.805456e-01|2.805456e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.097170e-06|4.093501e-07|
|GRB090331681|0.832|0.143|3.4457e-07|3.4560e-08|9.153809e+02|3.374491e+02|3.374491e+02|-6.244509e-01|2.296147e-01|2.296147e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.842001e-06|4.103264e-07|
|GRB160820496|0.448|0.143|7.5776e-07|9.4741e-09|5.120059e+02|1.174595e+02|1.174595e+02|-6.308963e-01|2.064551e-01|2.064551e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.278856e-06|4.104185e-07|
|GRB081226509|0.192|0.143|3.4448e-07|2.7133e-08|3.095540e+02|5.952130e+01|5.952130e+01|2.437196e-01|4.326819e-01|4.326819e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.249695e-06|4.109203e-07|
|GRB151231568|0.832|0.405|1.1970e-06|1.6085e-08|6.639215e+02|1.875771e+02|1.875771e+02|-7.469205e-01|1.932844e-01|1.932844e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.186052e-06|4.111949e-07|
|GRB180511364|0.128|1.207|1.5261e-07|2.1448e-08|6.731649e+02|2.039008e+02|2.039008e+02|-6.328759e-01|2.588810e-01|2.588810e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.808316e-06|4.116237e-07|
|GRB101208203|0.192|1.478|3.0979e-07|1.5853e-08|4.836549e+02|2.919322e+02|2.919322e+02|-4.733753e-01|4.809545e-01|4.809545e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.597160e-06|4.121475e-07|
|GRB141031998|0.160|0.865|8.3510e-08|2.0706e-08|4.619866e+02|1.928761e+02|1.928761e+02|-1.616415e-01|5.241817e-01|5.241817e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.701490e-06|4.129933e-07|
|GRB180913783|0.768|0.143|7.9118e-07|2.0642e-08|3.835256e+02|1.138315e+02|1.138315e+02|-5.302222e-01|3.500451e-01|3.500451e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.656911e-06|4.131554e-07|
|GRB140501139|0.256|0.630|2.0737e-07|1.9305e-08|6.241074e+02|3.152231e+02|3.152231e+02|-2.407975e-01|5.383693e-01|5.383693e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.163359e-06|4.149399e-07|
|GRB110424758|0.672|1.120|4.6521e-08|9.3220e-09|3.333569e+02|9.617076e+01|9.617076e+01|-7.023707e-02|6.945043e-01|6.945043e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.330869e-06|4.153132e-07|
|GRB120415891|0.960|0.264|1.3047e-07|9.0268e-09|1.807118e+03|8.454546e+02|8.454546e+02|-7.229258e-01|1.732448e-01|1.732448e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.055332e-06|4.199406e-07|
|GRB111117510|0.432|0.082|5.6389e-07|1.2828e-08|2.875588e+02|3.698651e+01|3.698651e+01|9.910418e-01|5.881605e-01|5.881605e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.976111e-06|4.202985e-07|
|GRB121023322|0.512|0.181|7.7268e-07|3.8266e-08|2.015308e+03|1.030269e+03|1.030269e+03|-1.033539e+00|1.432722e-01|1.432722e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.133142e-06|4.211151e-07|
|GRB101214748|2.240|2.084|2.3712e-07|3.0126e-08|9.936577e+02|4.335618e+02|4.335618e+02|-9.019467e-01|1.996244e-01|1.996244e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.461041e-06|4.211685e-07|
|GRB120619884|0.960|0.960|4.2425e-07|3.0169e-08|4.091680e+02|1.432229e+02|1.432229e+02|8.001305e-01|1.307534e+00|1.307534e+00|1.000000e+02|0.000000e+00|0.000000e+00|1.348675e-06|4.215334e-07|
|GRB120915000|0.576|1.318|5.0545e-07|2.5476e-08|1.913682e+03|1.311943e+03|1.311943e+03|-7.193626e-01|2.785541e-01|2.785541e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.237718e-06|4.216170e-07|
|GRB081229187|0.768|0.724|1.0595e-06|7.6578e-08|5.429983e+02|1.956056e+02|1.956056e+02|-1.504002e-01|6.063085e-01|6.063085e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.928391e-06|4.255029e-07|
|GRB091126333|0.192|0.091|3.5433e-07|3.5619e-08|3.058758e+02|7.365230e+01|7.365230e+01|-3.146571e-01|3.299070e-01|3.299070e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.428589e-06|4.296687e-07|
|GRB100204858|1.920|2.375|3.1472e-07|2.6296e-08|5.442383e+02|5.416731e+02|5.416731e+02|-7.170448e-01|5.641590e-01|5.641590e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.131102e-06|4.302513e-07|
|GRB170711713|1.152|1.288|5.6000e-07|2.2029e-08|2.396317e+03|1.022816e+03|1.022816e+03|-7.376640e-01|1.862738e-01|1.862738e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.095365e-06|4.321167e-07|
|GRB160726065|0.768|0.345|1.0120e-06|1.6419e-08|8.316712e+02|0.000000e+00|0.000000e+00|-9.100550e-01|9.554869e-02|9.554869e-02|1.000000e+02|0.000000e+00|0.000000e+00|5.658518e-06|4.321238e-07|
|GRB140526571|0.064|0.834|1.5784e-07|1.2786e-08|4.216570e+02|1.419644e+02|1.419644e+02|6.078001e-01|9.309478e-01|9.309478e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.769928e-06|4.326700e-07|
|GRB110112934|2.304|2.538|4.0534e-07|2.7170e-08|9.706340e+02|4.643870e+02|4.643870e+02|-7.442424e-01|3.107873e-01|3.107873e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.808837e-06|4.330989e-07|
|GRB180313978|0.080|0.410|1.8732e-07|1.0567e-08|2.994746e+02|4.018320e+01|4.018320e+01|-1.805949e-02|2.364472e-01|2.364472e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.114896e-06|4.362474e-07|
|GRB131014215|3.200|0.091|1.9793e-04|1.5013e-07|5.172989e+02|3.890864e+00|3.890864e+00|-1.543750e-01|9.113515e-03|9.113515e-03|1.000000e+02|0.000000e+00|0.000000e+00|9.617296e-05|4.379060e-07|
|GRB151229486|0.160|0.202|1.4629e-07|1.0623e-08|2.659876e+02|7.828668e+01|7.828668e+01|1.122072e-01|8.174340e-01|8.174340e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.305481e-06|4.383200e-07|
|GRB170915520|0.640|0.870|5.1357e-07|1.5163e-08|5.840536e+02|1.170296e+02|1.170296e+02|1.942068e-01|4.511910e-01|4.511910e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.801719e-06|4.401213e-07|
|GRB181126162|1.664|0.453|4.8316e-07|3.1581e-08|1.591253e+03|6.539425e+02|6.539425e+02|-4.999191e-01|1.938862e-01|1.938862e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.440066e-06|4.419792e-07|
|GRB170714049|0.224|0.396|1.4758e-07|1.2298e-08|4.863318e+02|1.047144e+02|1.047144e+02|5.380000e-01|6.821513e-01|6.821513e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.561995e-06|4.427705e-07|
|GRB160408268|1.056|0.604|6.9843e-07|2.8017e-08|6.463401e+02|1.452512e+02|1.452512e+02|-5.160288e-01|2.408241e-01|2.408241e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.326654e-06|4.438182e-07|
|GRB130912358|0.512|0.143|7.0061e-07|1.7740e-08|8.908319e+02|2.477873e+02|2.477873e+02|-9.660625e-01|1.080754e-01|1.080754e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.895015e-06|4.453328e-07|
|GRB081012045|1.216|1.748|2.2896e-07|4.3578e-08|1.013532e+03|2.888409e+02|2.888409e+02|-2.898853e-01|3.418644e-01|3.418644e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.416282e-06|4.471473e-07|
|GRB160829334|0.512|0.202|3.3953e-07|1.1051e-08|4.365653e+02|1.143610e+02|1.143610e+02|4.961235e-01|8.616068e-01|8.616068e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.116706e-06|4.475473e-07|
|GRB100208386|0.192|0.264|1.8078e-07|1.4529e-08|1.766214e+03|6.654923e+02|6.654923e+02|-3.275942e-01|2.727012e-01|2.727012e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.518940e-06|4.476684e-07|
|GRB101104810|1.280|0.572|8.9338e-07|2.5360e-08|6.281061e+02|1.668370e+02|1.668370e+02|-1.923232e-01|3.672121e-01|3.672121e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.917627e-06|4.487250e-07|
